order_id,customer_id,order_date,channel,payment_method,region,items_ordered,primary_category,gross_revenue,discount_pct,discount_amount,shipping_cost,product_cost,platform_fee,transaction_fee,returned,refund_amount,net_revenue,total_costs,profit
ORD-001066,C-0318,2025-05-14,Social Commerce,Credit Card,Midwest,4,Food & Beverage,261.92,10,26.19,58.52,119.94,18.86,7.14,No,0,235.73,204.46,31.27
ORD-001067,C-0623,2025-07-08,Website,Buy Now Pay Later,West Coast,1,Sports,121.03,5,6.05,4.78,37.76,0,3.63,No,0,114.98,46.17,68.81
ORD-001068,C-0311,2025-09-26,Website,Credit Card,Midwest,1,Food & Beverage,66.05,10,6.61,14.86,23.44,0,2.02,No,0,59.44,40.32,19.12
ORD-001069,C-0465,2025-01-13,Marketplace,Credit Card,Midwest,2,Toys,188.02,10,18.8,35.52,96.16,25.38,5.21,No,0,169.22,162.27,6.95
ORD-001070,C-0751,2025-01-10,Website,Credit Card,Northeast,4,Books,791.31,10,79.13,74.9,331.37,0,20.95,No,0,712.18,427.22,284.96
ORD-001071,C-0703,2025-05-03,Website,PayPal,West Coast,1,Clothing,141.6,5,7.08,32.82,76.77,0,4.2,No,0,134.52,113.79,20.73
ORD-001072,C-0226,2024-12-03,Mobile App,Credit Card,Southwest,1,Beauty,56.49,10,5.65,29.7,33.12,0,1.77,No,0,50.84,64.59,-13.75
ORD-001073,C-0463,2025-08-21,Mobile App,Credit Card,Southwest,4,Books,251.67,0,0.0,70.32,110.09,0,7.6,No,0,251.67,188.01,63.66
ORD-001074,C-0660,2024-09-29,Mobile App,PayPal,Southwest,5,Food & Beverage,412.58,0,0.0,44.68,148.89,0,12.26,No,0,412.58,205.83,206.75
ORD-001075,C-0162,2025-10-20,Mobile App,Debit Card,Southwest,1,Beauty,24.02,15,3.6,3.98,10.75,0,0.89,No,0,20.42,15.62,4.8
ORD-001076,C-0250,2025-05-02,Social Commerce,Credit Card,Southwest,4,Toys,204.39,0,0.0,67.46,92.7,16.35,6.23,No,0,204.39,182.74,21.65
ORD-001077,C-0252,2025-11-15,Website,Credit Card,Southwest,2,Beauty,118.42,5,5.92,30.46,51.35,0,3.56,No,0,112.5,85.37,27.13
ORD-001078,C-0776,2025-01-07,Marketplace,Buy Now Pay Later,Southwest,2,Food & Beverage,74.69,0,0.0,14.98,22.83,11.2,2.47,No,0,74.69,51.48,23.21
ORD-001079,C-0493,2025-07-09,Website,Credit Card,Southwest,1,Sports,53.21,10,5.32,3.98,36.39,0,1.69,No,0,47.89,42.06,5.83
ORD-001080,C-0760,2025-02-17,Website,Debit Card,Midwest,2,Books,28.34,0,0.0,19.88,12.6,0,1.12,No,0,28.34,33.6,-5.26
ORD-001081,C-0794,2025-10-26,Mobile App,Debit Card,Southeast,1,Toys,73.68,10,7.37,8.86,22.41,0,2.22,Yes,66.31,0.0,33.49,-33.49
ORD-001082,C-0081,2025-09-14,Mobile App,PayPal,Southeast,5,Clothing,250.35,15,37.55,67.08,142.49,0,6.47,No,0,212.8,216.04,-3.24
ORD-001083,C-0413,2025-10-16,Social Commerce,Credit Card,Southeast,1,Electronics,42.25,5,2.11,13.58,22.95,3.21,1.46,No,0,40.14,41.2,-1.06
ORD-001084,C-0500,2025-07-06,Mobile App,Debit Card,West Coast,1,Home & Kitchen,71.83,0,0.0,10.14,47.56,0,2.38,No,0,71.83,60.08,11.75
ORD-001085,C-0738,2024-06-19,Mobile App,Credit Card,Northeast,1,Food & Beverage,111.44,10,11.14,9.02,36.34,0,3.21,No,0,100.3,48.57,51.73
ORD-001086,C-0117,2024-11-03,Social Commerce,PayPal,Midwest,2,Clothing,156.79,20,31.36,32.82,54.53,10.03,3.94,No,0,125.43,101.32,24.11
ORD-001087,C-0479,2025-01-15,Mobile App,Credit Card,Northeast,1,Sports,29.59,0,0.0,4.7,12.42,0,1.16,No,0,29.59,18.28,11.31
ORD-001088,C-0042,2024-03-28,Website,Credit Card,Midwest,1,Home & Kitchen,62.18,0,0.0,6.06,26.96,0,2.1,No,0,62.18,35.12,27.06
ORD-001089,C-0375,2024-10-05,Website,Credit Card,West Coast,2,Clothing,150.72,0,0.0,27.78,67.83,0,4.67,No,0,150.72,100.28,50.44
ORD-001090,C-0555,2025-02-06,Website,PayPal,Midwest,1,Home & Kitchen,31.38,0,0.0,18.68,9.34,0,1.21,No,0,31.38,29.23,2.15
ORD-001091,C-0224,2025-05-18,Website,Credit Card,Southeast,1,Food & Beverage,28.96,10,2.9,9.02,8.3,0,1.06,No,0,26.06,18.38,7.68
ORD-001092,C-0165,2024-08-30,Marketplace,Debit Card,Midwest,2,Electronics,118.17,15,17.73,14.36,42.06,15.07,3.21,No,0,100.44,74.7,25.74
ORD-001093,C-0636,2024-06-20,Marketplace,Debit Card,Southwest,2,Electronics,285.38,0,0.0,18.84,92.69,42.81,8.58,No,0,285.38,162.92,122.46
ORD-001094,C-0586,2025-05-08,Marketplace,Credit Card,Midwest,1,Clothing,90.19,25,22.55,13.42,33.04,10.15,2.26,No,0,67.64,58.87,8.77
ORD-001095,C-0221,2024-12-08,Website,Credit Card,Southwest,2,Clothing,162.77,25,40.69,42.96,104.53,0,3.84,No,0,122.08,151.33,-29.25
ORD-001096,C-0481,2024-04-03,Website,PayPal,West Coast,2,Books,28.38,15,4.26,11.96,12.35,0,1.0,No,0,24.12,25.31,-1.19
ORD-001097,C-0776,2024-10-15,Website,Credit Card,Southwest,1,Toys,138.24,5,6.91,18.2,41.76,0,4.11,Yes,131.33,0.0,64.07,-64.07
ORD-001098,C-0639,2025-08-26,Social Commerce,Gift Card,Midwest,4,Books,171.12,0,0.0,44.94,61.38,13.69,5.26,No,0,171.12,125.27,45.85
ORD-001099,C-0700,2024-09-13,Mobile App,Credit Card,West Coast,2,Sports,80.56,5,4.03,18.28,35.01,0,2.52,No,0,76.53,55.81,20.72
ORD-001100,C-0279,2025-07-17,Website,Credit Card,Midwest,1,Books,10.0,20,2.0,6.14,3.35,0,0.53,No,0,8.0,10.02,-2.02
ORD-001101,C-0362,2024-10-22,Mobile App,Credit Card,Southwest,3,Toys,198.75,0,0.0,41.52,92.52,0,6.06,Yes,198.75,0.0,140.1,-140.1
ORD-001102,C-0204,2024-07-13,Website,Debit Card,West Coast,1,Home & Kitchen,114.16,10,11.42,22.52,53.3,0,3.28,No,0,102.74,79.1,23.64
ORD-001103,C-0213,2024-11-01,Marketplace,Credit Card,Northeast,2,Books,168.24,0,0.0,34.8,88.72,25.24,5.18,No,0,168.24,153.94,14.3
ORD-001104,C-0763,2025-09-04,Website,Debit Card,Northeast,1,Food & Beverage,52.69,15,7.9,5.82,23.14,0,1.6,No,0,44.79,30.56,14.23
ORD-001105,C-0369,2025-03-06,Marketplace,PayPal,Southeast,1,Books,10.0,20,2.0,6.14,3.35,1.2,0.53,No,0,8.0,11.22,-3.22
ORD-001106,C-0682,2025-03-20,Website,Gift Card,Northeast,2,Electronics,113.9,0,0.0,17.3,47.73,0,3.6,No,0,113.9,68.63,45.27
ORD-001107,C-0063,2025-06-21,Marketplace,Credit Card,Southeast,1,Books,31.87,0,0.0,9.58,10.3,4.78,1.22,No,0,31.87,25.88,5.99
ORD-001108,C-0586,2024-10-11,Mobile App,Credit Card,West Coast,1,Electronics,68.98,0,0.0,14.54,25.39,0,2.3,No,0,68.98,42.23,26.75
ORD-001109,C-0670,2025-06-29,Social Commerce,PayPal,Southeast,1,Food & Beverage,11.52,15,1.73,7.58,3.71,0.78,0.58,No,0,9.79,12.65,-2.86
ORD-001110,C-0065,2024-08-22,Marketplace,Credit Card,Midwest,3,Toys,273.65,15,41.05,31.22,95.48,34.89,7.05,No,0,232.6,168.64,63.96
ORD-001111,C-0303,2025-02-26,Mobile App,Credit Card,Southeast,1,Home & Kitchen,329.7,0,0.0,9.4,99.76,0,9.86,No,0,329.7,119.02,210.68
ORD-001112,C-0272,2025-03-19,Mobile App,Credit Card,Southwest,1,Food & Beverage,136.04,10,13.6,6.3,39.68,0,3.85,No,0,122.44,49.83,72.61
ORD-001113,C-0453,2025-04-01,Mobile App,PayPal,Midwest,1,Food & Beverage,408.12,10,40.81,18.9,119.04,0,10.95,No,0,367.31,148.89,218.42
ORD-001114,C-0270,2024-10-14,Social Commerce,PayPal,Southwest,2,Food & Beverage,248.16,0,0.0,32.18,123.44,19.85,7.5,No,0,248.16,182.97,65.19
ORD-001115,C-0413,2025-03-03,Mobile App,PayPal,West Coast,4,Sports,198.43,0,0.0,75.32,95.19,0,6.05,No,0,198.43,176.56,21.87
ORD-001116,C-0368,2025-07-26,Website,Buy Now Pay Later,West Coast,1,Clothing,56.0,20,11.2,12.86,19.82,0,1.6,No,0,44.8,34.28,10.52
ORD-001117,C-0347,2025-06-13,Mobile App,PayPal,West Coast,1,Sports,41.97,5,2.1,13.42,12.24,0,1.46,No,0,39.87,27.12,12.75
ORD-001118,C-0791,2024-06-15,Website,Credit Card,Southwest,3,Books,62.03,0,0.0,30.08,25.92,0,2.1,No,0,62.03,58.1,3.93
ORD-001119,C-0553,2025-03-24,Marketplace,Debit Card,West Coast,1,Books,17.64,5,0.88,15.42,10.55,2.51,0.79,No,0,16.76,29.27,-12.51
ORD-001120,C-0075,2025-08-04,Mobile App,Credit Card,Northeast,2,Toys,84.38,0,0.0,22.6,39.89,0,2.75,No,0,84.38,65.24,19.14
ORD-001121,C-0357,2025-06-20,Website,PayPal,Southeast,1,Food & Beverage,55.68,5,2.78,14.84,16.48,0,1.83,No,0,52.9,33.15,19.75
ORD-001122,C-0182,2025-03-22,Marketplace,PayPal,Northeast,4,Food & Beverage,74.41,10,7.44,60.22,30.7,10.05,2.24,No,0,66.97,103.21,-36.24
ORD-001123,C-0228,2025-02-12,Marketplace,Credit Card,Southeast,1,Books,23.61,0,0.0,8.22,7.31,3.54,0.98,No,0,23.61,20.05,3.56
ORD-001124,C-0369,2024-09-28,Website,PayPal,Midwest,3,Sports,146.54,15,21.98,45.6,65.46,0,3.91,No,0,124.56,114.97,9.59
ORD-001125,C-0512,2025-04-14,Marketplace,PayPal,Southwest,3,Clothing,144.31,10,14.43,29.2,85.77,19.48,4.07,No,0,129.88,138.52,-8.64
ORD-001126,C-0387,2025-01-25,Marketplace,PayPal,Southwest,3,Sports,69.72,0,0.0,34.26,29.4,10.46,2.32,No,0,69.72,76.44,-6.72
ORD-001127,C-0792,2025-02-27,Mobile App,PayPal,Midwest,3,Toys,266.99,20,53.4,49.52,91.69,0,6.49,No,0,213.59,147.7,65.89
ORD-001128,C-0102,2025-05-03,Website,Debit Card,Midwest,2,Beauty,164.83,20,32.97,21.3,54.15,0,4.12,No,0,131.86,79.57,52.29
ORD-001129,C-0285,2024-07-10,Marketplace,Credit Card,Northeast,1,Electronics,91.57,5,4.58,15.5,26.92,13.05,2.82,No,0,86.99,58.29,28.7
ORD-001130,C-0527,2024-06-19,Marketplace,Credit Card,Southwest,4,Electronics,451.05,25,112.76,54.04,153.14,50.74,10.11,No,0,338.29,268.03,70.26
ORD-001131,C-0254,2025-07-21,Website,Debit Card,West Coast,1,Beauty,36.6,15,5.49,10.62,14.64,0,1.2,No,0,31.11,26.46,4.65
ORD-001132,C-0715,2025-01-12,Mobile App,PayPal,Southwest,1,Beauty,16.16,10,1.62,4.54,7.01,0,0.72,No,0,14.54,12.27,2.27
ORD-001133,C-0619,2025-01-22,Mobile App,Buy Now Pay Later,Northeast,1,Clothing,94.4,0,0.0,21.88,51.18,0,3.04,No,0,94.4,76.1,18.3
ORD-001134,C-0279,2025-08-09,Website,PayPal,West Coast,3,Books,245.17,0,0.0,32.78,128.92,0,7.41,No,0,245.17,169.11,76.06
ORD-001135,C-0211,2025-07-03,Website,Buy Now Pay Later,Southwest,2,Sports,102.82,0,0.0,37.86,55.27,0,3.28,No,0,102.82,96.41,6.41
ORD-001136,C-0384,2025-09-12,Website,Credit Card,West Coast,4,Books,145.64,5,7.28,35.44,49.99,0,4.31,No,0,138.36,89.74,48.62
ORD-001137,C-0498,2025-08-04,Mobile App,PayPal,Northeast,1,Food & Beverage,63.96,0,0.0,11.42,37.28,0,2.15,No,0,63.96,50.85,13.11
ORD-001138,C-0103,2025-06-29,Social Commerce,Credit Card,Southwest,1,Beauty,20.45,20,4.09,10.22,7.45,1.31,0.77,No,0,16.36,19.75,-3.39
ORD-001139,C-0103,2024-09-24,Mobile App,Debit Card,Northeast,1,Sports,13.96,0,0.0,5.18,7.06,0,0.7,No,0,13.96,12.94,1.02
ORD-001140,C-0589,2025-07-16,Website,Credit Card,Northeast,1,Clothing,73.51,10,7.35,10.54,25.02,0,2.22,No,0,66.16,37.78,28.38
ORD-001141,C-0204,2024-12-10,Website,Credit Card,Southwest,1,Food & Beverage,52.69,10,5.27,5.82,23.14,0,1.68,No,0,47.42,30.64,16.78
ORD-001142,C-0059,2025-08-14,Website,Buy Now Pay Later,Midwest,1,Food & Beverage,35.64,5,1.78,13.18,10.44,0,1.28,No,0,33.86,24.9,8.96
ORD-001143,C-0575,2025-06-09,Social Commerce,Debit Card,Southeast,2,Clothing,85.49,5,4.27,20.16,40.7,6.5,2.66,No,0,81.22,70.02,11.2
ORD-001144,C-0489,2024-12-27,Mobile App,Credit Card,Southwest,3,Electronics,319.8,0,0.0,28.18,117.4,0,9.57,No,0,319.8,155.15,164.65
ORD-001145,C-0455,2025-02-03,Mobile App,Debit Card,Northeast,2,Books,96.4,0,0.0,29.22,36.05,0,3.1,Yes,96.4,0.0,68.37,-68.37
ORD-001146,C-0392,2025-11-08,Social Commerce,PayPal,Southeast,4,Clothing,228.81,0,0.0,54.44,105.17,18.3,6.94,No,0,228.81,184.85,43.96
ORD-001147,C-0055,2025-06-01,Mobile App,PayPal,Southwest,1,Food & Beverage,41.34,15,6.2,11.18,21.84,0,1.32,No,0,35.14,34.34,0.8
ORD-001148,C-0398,2025-11-12,Website,Credit Card,Southwest,2,Sports,310.84,0,0.0,24.58,94.94,0,9.31,No,0,310.84,128.83,182.01
ORD-001149,C-0396,2025-03-22,Website,Credit Card,Southeast,1,Home & Kitchen,62.18,0,0.0,6.06,26.96,0,2.1,No,0,62.18,35.12,27.06
ORD-001150,C-0459,2025-10-30,Website,Gift Card,Southwest,3,Electronics,128.85,0,0.0,65.4,71.96,0,4.04,No,0,128.85,141.4,-12.55
ORD-001151,C-0723,2025-07-06,Website,Gift Card,Northeast,1,Toys,45.16,20,9.03,9.9,21.86,0,1.35,No,0,36.13,33.11,3.02
ORD-001152,C-0247,2024-12-16,Mobile App,Credit Card,West Coast,1,Electronics,78.79,0,0.0,13.5,31.36,0,2.58,No,0,78.79,47.44,31.35
ORD-001153,C-0770,2024-09-20,Website,Credit Card,Southeast,1,Food & Beverage,27.84,0,0.0,7.42,8.24,0,1.11,No,0,27.84,16.77,11.07
ORD-001154,C-0443,2025-04-12,Mobile App,PayPal,Midwest,2,Clothing,119.1,0,0.0,19.56,46.76,0,3.75,No,0,119.1,70.07,49.03
ORD-001155,C-0667,2025-06-23,Website,Gift Card,Midwest,1,Beauty,17.62,0,0.0,11.66,8.53,0,0.81,No,0,17.62,21.0,-3.38
ORD-001156,C-0029,2024-08-29,Website,Credit Card,West Coast,2,Clothing,87.85,20,17.57,43.14,36.56,0,2.34,No,0,70.28,82.04,-11.76
ORD-001157,C-0296,2024-04-30,Mobile App,PayPal,Southwest,5,Electronics,541.83,0,0.0,76.0,197.75,0,16.01,No,0,541.83,289.76,252.07
ORD-001158,C-0138,2025-08-25,Social Commerce,PayPal,Southwest,1,Beauty,18.83,0,0.0,9.9,11.04,1.51,0.85,No,0,18.83,23.3,-4.47
ORD-001159,C-0705,2025-06-11,Website,PayPal,Northeast,1,Toys,168.08,20,33.62,8.44,51.94,0,4.2,No,0,134.46,64.58,69.88
ORD-001160,C-0512,2024-09-22,Marketplace,Buy Now Pay Later,Northeast,1,Food & Beverage,50.95,25,12.74,14.38,18.74,5.73,1.41,No,0,38.21,40.26,-2.05
ORD-001161,C-0614,2025-07-21,Marketplace,PayPal,Midwest,3,Home & Kitchen,268.01,0,0.0,30.74,91.05,40.2,8.07,Yes,268.01,0.0,170.06,-170.06
ORD-001162,C-0275,2025-07-03,Marketplace,Credit Card,Northeast,1,Sports,53.21,15,7.98,3.98,36.39,6.78,1.61,No,0,45.23,48.76,-3.53
ORD-001163,C-0554,2025-05-20,Social Commerce,Debit Card,Southeast,3,Books,106.82,10,10.68,38.9,39.3,7.69,3.09,No,0,96.14,88.98,7.16
ORD-001164,C-0179,2025-11-02,Website,Gift Card,Southwest,2,Food & Beverage,228.02,5,11.4,23.24,83.03,0,6.58,No,0,216.62,112.85,103.77
ORD-001165,C-0044,2025-05-21,Marketplace,Gift Card,West Coast,2,Electronics,276.71,0,0.0,15.48,107.05,41.51,8.32,No,0,276.71,172.36,104.35
ORD-001166,C-0744,2025-06-20,Website,Buy Now Pay Later,Southeast,1,Clothing,40.89,10,4.09,15.1,16.21,0,1.37,No,0,36.8,32.68,4.12
ORD-001167,C-0742,2025-01-09,Website,Credit Card,West Coast,2,Books,66.11,20,13.22,15.8,25.44,0,1.83,No,0,52.89,43.07,9.82
ORD-001168,C-0064,2025-07-18,Mobile App,Credit Card,West Coast,1,Sports,124.64,5,6.23,26.36,69.58,0,3.73,No,0,118.41,99.67,18.74
ORD-001169,C-0516,2025-10-21,Mobile App,Credit Card,West Coast,1,Food & Beverage,111.44,5,5.57,9.02,36.34,0,3.37,No,0,105.87,48.73,57.14
ORD-001170,C-0498,2024-08-01,Social Commerce,Credit Card,Southwest,1,Beauty,25.01,0,0.0,7.9,9.01,2.0,1.03,No,0,25.01,19.94,5.07
ORD-001171,C-0100,2025-03-18,Marketplace,Buy Now Pay Later,Midwest,2,Clothing,78.27,0,0.0,26.04,38.09,11.74,2.57,No,0,78.27,78.44,-0.17
ORD-001172,C-0371,2025-10-02,Website,Buy Now Pay Later,Southwest,2,Home & Kitchen,110.14,10,11.01,16.28,47.93,0,3.17,No,0,99.13,67.38,31.75
ORD-001173,C-0509,2025-05-10,Marketplace,Buy Now Pay Later,Southwest,2,Toys,53.18,0,0.0,22.68,27.55,7.98,1.84,No,0,53.18,60.05,-6.87
ORD-001174,C-0676,2025-12-23,Mobile App,Credit Card,Southwest,2,Toys,170.11,25,42.53,20.28,71.68,0,4.0,No,0,127.58,95.96,31.62
ORD-001175,C-0060,2025-10-04,Social Commerce,Credit Card,Northeast,1,Sports,49.35,5,2.47,8.38,26.77,3.75,1.66,No,0,46.88,40.56,6.32
ORD-001176,C-0015,2025-02-01,Website,Credit Card,Southwest,2,Clothing,88.65,20,17.73,23.72,27.97,0,2.36,No,0,70.92,54.05,16.87
ORD-001177,C-0078,2024-12-25,Mobile App,Credit Card,West Coast,2,Clothing,72.1,5,3.61,50.48,36.54,0,2.29,No,0,68.49,89.31,-20.82
ORD-001178,C-0085,2025-02-09,Mobile App,Buy Now Pay Later,Midwest,1,Electronics,37.71,0,0.0,14.46,11.89,0,1.39,No,0,37.71,27.74,9.97
ORD-001179,C-0677,2024-10-20,Marketplace,Credit Card,Midwest,2,Books,71.21,0,0.0,23.8,24.29,10.68,2.37,No,0,71.21,61.14,10.07
ORD-001180,C-0588,2024-11-09,Mobile App,Gift Card,Southeast,1,Books,16.19,10,1.62,14.7,5.89,0,0.72,No,0,14.57,21.31,-6.74
ORD-001181,C-0438,2024-12-22,Mobile App,PayPal,Midwest,3,Home & Kitchen,256.37,0,0.0,41.04,106.75,0,7.73,No,0,256.37,155.52,100.85
ORD-001182,C-0717,2024-03-14,Website,PayPal,West Coast,3,Home & Kitchen,232.38,5,11.62,44.94,78.09,0,6.7,No,0,220.76,129.73,91.03
ORD-001183,C-0023,2024-11-30,Marketplace,Credit Card,West Coast,1,Food & Beverage,41.34,15,6.2,11.18,21.84,5.27,1.32,No,0,35.14,39.61,-4.47
ORD-001184,C-0160,2025-03-15,Mobile App,Credit Card,Midwest,2,Clothing,245.81,0,0.0,37.84,93.47,0,7.43,No,0,245.81,138.74,107.07
ORD-001185,C-0086,2024-10-09,Mobile App,Credit Card,Northeast,2,Books,195.03,5,9.75,11.56,70.04,0,5.67,No,0,185.28,87.27,98.01
ORD-001186,C-0619,2024-04-30,Mobile App,Credit Card,Midwest,1,Food & Beverage,86.62,20,17.32,7.58,37.79,0,2.31,No,0,69.3,47.68,21.62
ORD-001187,C-0088,2025-10-29,Website,Debit Card,Midwest,1,Beauty,73.2,20,14.64,21.24,29.28,0,2.0,No,0,58.56,52.52,6.04
ORD-001188,C-0600,2024-08-09,Mobile App,Buy Now Pay Later,Southeast,1,Sports,13.96,15,2.09,5.18,7.06,0,0.64,No,0,11.87,12.88,-1.01
ORD-001189,C-0241,2025-09-09,Website,PayPal,Northeast,3,Clothing,55.44,10,5.54,30.26,30.09,0,1.75,No,0,49.9,62.1,-12.2
ORD-001190,C-0699,2025-03-18,Marketplace,Debit Card,Northeast,2,Electronics,136.64,5,6.83,16.68,57.2,19.47,4.06,No,0,129.81,97.41,32.4
ORD-001191,C-0445,2025-03-25,Mobile App,Debit Card,West Coast,1,Beauty,33.33,0,0.0,32.82,21.93,0,1.27,No,0,33.33,56.02,-22.69
ORD-001192,C-0367,2024-03-11,Mobile App,PayPal,Midwest,3,Toys,399.55,0,0.0,79.38,215.71,0,11.89,No,0,399.55,306.98,92.57
ORD-001193,C-0794,2024-07-08,Mobile App,PayPal,Southeast,3,Beauty,115.4,10,11.54,32.72,42.5,0,3.31,No,0,103.86,78.53,25.33
ORD-001194,C-0118,2024-12-24,Mobile App,Credit Card,West Coast,1,Books,23.61,20,4.72,8.22,7.31,0,0.85,No,0,18.89,16.38,2.51
ORD-001195,C-0025,2024-11-02,Website,PayPal,West Coast,2,Toys,48.39,10,4.84,43.76,17.3,0,1.56,No,0,43.55,62.62,-19.07
ORD-001196,C-0053,2025-03-23,Social Commerce,PayPal,Southwest,1,Beauty,23.64,5,1.18,23.8,11.62,1.8,0.95,Yes,22.46,0.0,38.17,-38.17
ORD-001197,C-0028,2024-12-16,Social Commerce,Buy Now Pay Later,Southwest,3,Food & Beverage,153.55,10,15.36,26.98,70.15,11.06,4.31,No,0,138.19,112.5,25.69
ORD-001198,C-0517,2024-12-17,Website,Debit Card,West Coast,1,Food & Beverage,223.28,15,33.49,28.44,75.68,0,5.8,No,0,189.79,109.92,79.87
ORD-001199,C-0781,2025-02-22,Website,Gift Card,Northeast,4,Beauty,338.73,0,0.0,58.6,130.09,0,10.12,No,0,338.73,198.81,139.92
ORD-001200,C-0651,2025-03-26,Mobile App,PayPal,Northeast,2,Clothing,144.2,15,21.63,52.4,72.04,0,3.85,No,0,122.57,128.29,-5.72
ORD-001201,C-0117,2025-02-11,Marketplace,Buy Now Pay Later,Midwest,1,Home & Kitchen,13.82,10,1.38,15.18,6.6,1.87,0.66,No,0,12.44,24.31,-11.87
ORD-001202,C-0444,2025-11-23,Social Commerce,Credit Card,Southwest,2,Electronics,241.64,0,0.0,38.24,151.96,19.33,7.31,No,0,241.64,216.84,24.8
ORD-001203,C-0038,2025-01-09,Social Commerce,Credit Card,Southeast,2,Books,79.47,20,15.89,31.78,33.18,5.09,2.14,No,0,63.58,72.19,-8.61
ORD-001204,C-0679,2024-11-03,Marketplace,Credit Card,Northeast,1,Sports,72.69,0,0.0,20.1,38.91,10.9,2.41,No,0,72.69,72.32,0.37
ORD-001205,C-0373,2025-12-11,Mobile App,Buy Now Pay Later,West Coast,1,Electronics,68.98,15,10.35,14.54,25.39,0,2.0,No,0,58.63,41.93,16.7
ORD-001206,C-0752,2025-11-30,Social Commerce,PayPal,Southeast,5,Food & Beverage,386.97,15,58.05,65.44,150.94,26.31,9.84,No,0,328.92,252.53,76.39
ORD-001207,C-0078,2025-05-10,Website,Buy Now Pay Later,Southeast,1,Books,16.1,10,1.61,12.62,5.42,0,0.72,No,0,14.49,18.76,-4.27
ORD-001208,C-0041,2024-12-27,Mobile App,Credit Card,West Coast,3,Books,244.16,5,12.21,42.72,82.33,0,7.03,No,0,231.95,132.08,99.87
ORD-001209,C-0454,2025-08-19,Mobile App,Debit Card,West Coast,2,Electronics,496.37,5,24.82,35.78,148.88,0,13.97,No,0,471.55,198.63,272.92
ORD-001210,C-0041,2024-12-21,Website,Debit Card,Northeast,3,Sports,355.16,20,71.03,62.54,117.04,0,8.54,No,0,284.13,188.12,96.01
ORD-001211,C-0271,2025-10-17,Website,Credit Card,Southwest,1,Toys,246.87,20,49.37,39.06,112.95,0,6.03,No,0,197.5,158.04,39.46
ORD-001212,C-0159,2025-06-17,Mobile App,PayPal,Northeast,1,Books,31.87,0,0.0,9.58,10.3,0,1.22,No,0,31.87,21.1,10.77
ORD-001213,C-0742,2025-09-06,Marketplace,Credit Card,Midwest,1,Clothing,20.57,20,4.11,7.02,7.36,2.47,0.78,No,0,16.46,17.63,-1.17
ORD-001214,C-0703,2024-05-19,Website,Credit Card,Southwest,1,Electronics,20.67,0,0.0,4.3,5.96,0,0.9,No,0,20.67,11.16,9.51
ORD-001215,C-0112,2025-10-24,Website,Credit Card,Northeast,2,Sports,77.89,25,19.47,36.82,39.05,0,1.99,No,0,58.42,77.86,-19.44
ORD-001216,C-0199,2025-07-11,Website,Debit Card,Southwest,1,Toys,10.05,15,1.51,9.18,6.91,0,0.55,No,0,8.54,16.64,-8.1
ORD-001217,C-0541,2025-07-18,Mobile App,Gift Card,Midwest,1,Books,16.8,0,0.0,4.14,8.25,0,0.79,No,0,16.8,13.18,3.62
ORD-001218,C-0115,2024-10-26,Marketplace,Debit Card,Midwest,1,Home & Kitchen,57.08,0,0.0,11.26,26.65,8.56,1.96,No,0,57.08,48.43,8.65
ORD-001219,C-0792,2024-12-28,Mobile App,PayPal,Southwest,2,Home & Kitchen,214.73,0,0.0,32.1,83.14,0,6.53,No,0,214.73,121.77,92.96
ORD-001220,C-0596,2025-02-28,Social Commerce,Buy Now Pay Later,Midwest,1,Home & Kitchen,62.18,0,0.0,6.06,26.96,4.97,2.1,No,0,62.18,40.09,22.09
ORD-001221,C-0386,2025-03-12,Social Commerce,Credit Card,Northeast,5,Books,334.11,10,33.41,71.24,139.51,24.06,9.02,No,0,300.7,243.83,56.87
ORD-001222,C-0730,2024-11-08,Mobile App,PayPal,Southeast,2,Sports,115.34,0,0.0,25.94,45.01,0,3.64,No,0,115.34,74.59,40.75
ORD-001223,C-0239,2025-11-10,Website,Buy Now Pay Later,Northeast,2,Toys,45.58,25,11.39,10.44,16.13,0,1.29,No,0,34.19,27.86,6.33
ORD-001224,C-0382,2025-03-01,Website,Debit Card,Southeast,1,Books,10.0,0,0.0,6.14,3.35,0,0.59,No,0,10.0,10.08,-0.08
ORD-001225,C-0105,2025-05-11,Website,Gift Card,West Coast,1,Home & Kitchen,115.01,0,0.0,13.18,35.49,0,3.64,No,0,115.01,52.31,62.7
ORD-001226,C-0421,2025-03-01,Social Commerce,Buy Now Pay Later,West Coast,1,Toys,52.54,25,13.13,5.82,30.58,3.15,1.44,No,0,39.41,40.99,-1.58
ORD-001227,C-0743,2024-06-21,Mobile App,Debit Card,Midwest,3,Clothing,139.26,5,6.96,32.9,62.85,0,4.14,No,0,132.3,99.89,32.41
ORD-001228,C-0476,2025-02-09,Mobile App,Debit Card,Midwest,1,Sports,19.26,0,0.0,5.26,7.33,0,0.86,No,0,19.26,13.45,5.81
ORD-001229,C-0493,2024-12-03,Marketplace,Credit Card,West Coast,3,Beauty,131.04,0,0.0,44.48,53.91,19.66,4.1,No,0,131.04,122.15,8.89
ORD-001230,C-0220,2025-08-14,Website,Credit Card,Southeast,2,Books,35.86,20,7.17,24.04,17.76,0,1.13,Yes,28.69,-0.0,42.93,-42.93
